Timestamp,Instant Power Consumption (kW)
2024-07-30 00:01:57,0.13020501160821002
2024-07-30 00:01:58,0.20154899773154758
2024-07-30 00:01:59,0.15803097793233042
2024-07-30 00:02:00,0.16320055894770868
2024-07-30 00:02:01,0.144681918637657
2024-07-30 00:02:02,0.10222393052231367
2024-07-30 00:02:03,0.17730861383213942
2024-07-30 00:02:04,0.20595023319245478
2024-07-30 00:02:05,0.13496238326200688
2024-07-30 00:02:06,0.1750553254984734
2024-07-30 00:02:07,0.14354503736666482
2024-07-30 00:02:08,0.16807375182606654
2024-07-30 00:02:09,0.12952883647025826
2024-07-30 00:02:10,0.16079410454586496
2024-07-30 00:02:11,0.12343284852322307
2024-07-30 00:02:12,0.15017715329365847
2024-07-30 00:02:13,0.16796170885109485
2024-07-30 00:02:14,0.12996174433491509
2024-07-30 00:02:15,0.16176354100331258
2024-07-30 00:02:16,0.16873499996430497
2024-07-30 00:02:17,0.16536176667561264
2024-07-30 00:02:18,0.17671274023354133
2024-07-30 00:02:19,0.1538932226522754
2024-07-30 00:02:20,0.16608629869101235
2024-07-30 00:02:21,0.14261717192715712
2024-07-30 00:02:22,0.1410021656268786
2024-07-30 00:02:23,0.13897485062926737
2024-07-30 00:02:24,0.136589543371418
2024-07-30 00:02:25,0.16138809753909777
2024-07-30 00:02:26,0.14715998790782592
2024-07-30 00:02:27,0.1682331999868725
2024-07-30 00:02:28,0.12493627805093349
2024-07-30 00:02:29,0.14767666298808174
2024-07-30 00:02:30,0.1430505514851687
2024-07-30 00:02:31,0.1655880148420184
2024-07-30 00:02:32,0.18472307452155368
2024-07-30 00:02:33,0.14554218893807153
2024-07-30 00:02:34,0.1467368869754793
2024-07-30 00:02:35,0.16693538357823992
2024-07-30 00:02:36,0.15978193641157482
2024-07-30 00:02:37,0.12215140884105662
2024-07-30 00:02:38,0.1578822137973943
2024-07-30 00:02:39,0.14938551614993706
2024-07-30 00:02:40,0.16754701571781078
2024-07-30 00:02:41,0.15363114159420282
2024-07-30 00:02:42,0.1961049834562807
2024-07-30 00:02:43,0.14835685476648341
2024-07-30 00:02:44,0.13940164021034857
2024-07-30 00:02:45,0.14479732366860598
2024-07-30 00:02:46,0.1334946813402842
2024-07-30 00:02:47,0.1663078613460482
2024-07-30 00:02:48,0.14458686949310648
2024-07-30 00:02:49,0.13805550425855329
2024-07-30 00:02:50,0.1603815321944982
2024-07-30 00:02:51,0.17966338792579786
2024-07-30 00:02:52,0.11390605265899414
2024-07-30 00:02:53,0.12321109343219491
2024-07-30 00:02:54,0.1342619518833232
2024-07-30 00:02:55,0.17985430365898186
2024-07-30 00:02:56,0.12404755986508532
2024-07-30 00:02:57,0.15014299729426284
2024-07-30 00:02:58,0.1378705015437854
2024-07-30 00:02:59,0.14778560003286761
2024-07-30 00:03:00,0.10755644931056038
2024-07-30 00:03:01,0.17328044211542715
2024-07-30 00:03:02,0.1613230125845112
2024-07-30 00:03:03,0.11210000238073309
2024-07-30 00:03:04,0.1393237824968971
2024-07-30 00:03:05,0.16903971419256586
2024-07-30 00:03:06,0.17440901180485613
2024-07-30 00:03:07,0.1389280687271161
2024-07-30 00:03:08,0.1532205648468071
2024-07-30 00:03:09,0.1497697230624131
2024-07-30 00:03:10,0.12484271026812416
2024-07-30 00:03:11,0.14455425014784803
2024-07-30 00:03:12,0.148635569974861
2024-07-30 00:03:13,0.14813181209220067
2024-07-30 00:03:14,0.15848257745900618
2024-07-30 00:03:15,0.1411012789117925
2024-07-30 00:03:16,0.13042816725965037
2024-07-30 00:03:17,0.14712194521270644
2024-07-30 00:03:18,0.12181795360708067
2024-07-30 00:03:19,0.14673560229734411
2024-07-30 00:03:20,0.15000576785997485
2024-07-30 00:03:21,0.14405448376487
2024-07-30 00:03:22,0.13635953160780986
2024-07-30 00:03:23,0.15503938724461513
2024-07-30 00:03:24,0.19397404947212904
2024-07-30 00:03:25,0.13519071310969916
2024-07-30 00:03:26,0.12219494240320788
2024-07-30 00:03:27,0.1564078967527041
2024-07-30 00:03:28,0.16365795844688852
2024-07-30 00:03:29,0.125870690031027
2024-07-30 00:03:30,0.1359070395827766
2024-07-30 00:03:31,0.1756467156131327
2024-07-30 00:03:32,0.16854055078207741
2024-07-30 00:03:33,0.13214271617435167
2024-07-30 00:03:34,0.14165297278360214
2024-07-30 00:03:35,0.16701267157713534
2024-07-30 00:03:36,0.1417242242257647
2024-07-30 00:03:37,0.15115442107322868
2024-07-30 00:03:38,0.16030943237514025
2024-07-30 00:03:39,0.16205617741344608
2024-07-30 00:03:40,0.14884405787353533
2024-07-30 00:03:41,0.12940313901111578
2024-07-30 00:03:42,0.1609086562644036
2024-07-30 00:03:43,0.1632045907598787
2024-07-30 00:03:44,0.13438180430222418
2024-07-30 00:03:45,0.14582689323058845
2024-07-30 00:03:46,0.11439215582713907
2024-07-30 00:03:47,0.13834492026157724
2024-07-30 00:03:48,0.17975370213029157
2024-07-30 00:03:49,0.12340957620955728
2024-07-30 00:03:50,0.17314189104157013
2024-07-30 00:03:51,0.15922491982051287
2024-07-30 00:03:52,0.16396060851621425
2024-07-30 00:03:53,0.14336442360170804
2024-07-30 00:03:54,0.16211546998281634
2024-07-30 00:03:55,0.13227747598768208
2024-07-30 00:03:56,0.1652456612736638
2024-07-30 00:03:57,0.13019020375922413
2024-07-30 00:03:58,0.15817970147001062
2024-07-30 00:03:59,0.16501238788620837
2024-07-30 00:04:00,0.17166226042749716
2024-07-30 00:04:01,0.16021424948854632
2024-07-30 00:04:02,0.17381754671600008
2024-07-30 00:04:03,0.13704188951994922
2024-07-30 00:04:04,0.1421378202785951
2024-07-30 00:04:05,0.1431285458458335
2024-07-30 00:04:06,0.15434083183485875
2024-07-30 00:04:07,0.13909208035201653
2024-07-30 00:04:08,0.14932616591111378
2024-07-30 00:04:09,0.14848932004621
2024-07-30 00:04:10,0.15568920477949158
2024-07-30 00:04:11,0.1353115593822708
2024-07-30 00:04:12,0.12998250828043656
2024-07-30 00:04:13,0.1416532479504905
2024-07-30 00:04:14,0.11134186242988542
2024-07-30 00:04:15,0.14408501265602028
2024-07-30 00:04:16,0.1447210233942955
2024-07-30 00:04:17,0.12499732421171605
2024-07-30 00:04:18,0.13391415475034546
2024-07-30 00:04:19,0.15262031114503843
2024-07-30 00:04:20,0.15315490801353718
2024-07-30 00:04:21,0.15069929130541831
2024-07-30 00:04:22,0.11478346248860175
2024-07-30 00:04:23,0.1334681883293507
2024-07-30 00:04:24,0.16315323779144408
2024-07-30 00:04:25,0.15624539083003397
2024-07-30 00:04:26,0.18682924581449575
2024-07-30 00:04:27,0.12719037459861351
2024-07-30 00:04:28,0.1378684288857863
2024-07-30 00:04:29,0.14103595177109776
2024-07-30 00:04:30,0.13054603799989936
2024-07-30 00:04:31,0.16233584862749545
2024-07-30 00:04:32,0.15326785780965418
2024-07-30 00:04:33,0.16322392706199865
2024-07-30 00:04:34,0.13478737145518865
2024-07-30 00:04:35,0.15219631765774666
2024-07-30 00:04:36,0.16824949795097302
2024-07-30 00:04:37,0.16556259184934957
2024-07-30 00:04:38,0.14965479268599743
2024-07-30 00:04:39,0.1586655457626584
2024-07-30 00:04:40,0.16027509472824386
2024-07-30 00:04:41,0.13752229158487242
2024-07-30 00:04:42,0.13954027230473878
2024-07-30 00:04:43,0.12549944138730038
2024-07-30 00:04:44,0.1409389531937866
2024-07-30 00:04:45,0.16846968695171893
2024-07-30 00:04:46,0.14867649742980218
2024-07-30 00:04:47,0.13920158695741347
2024-07-30 00:04:48,0.12648266747474973
2024-07-30 00:04:49,0.1435838529870346
2024-07-30 00:04:50,0.1691911833244123
2024-07-30 00:04:51,0.12575898779741063
2024-07-30 00:04:52,0.14135288524553907
2024-07-30 00:04:53,0.12958931225349624
2024-07-30 00:04:54,0.13903775254201306
2024-07-30 00:04:55,0.14648519623708872
2024-07-30 00:04:56,0.12014282135269148
2024-07-30 00:04:57,0.14808123208400514
2024-07-30 00:04:58,0.14252634020530897
2024-07-30 00:04:59,0.205888373990728
2024-07-30 00:05:00,0.131803981034852
2024-07-30 00:05:01,0.11949595656657874
2024-07-30 00:05:02,0.1446993190892042
2024-07-30 00:05:03,0.14588750649485033
2024-07-30 00:05:04,0.13730506440451234
2024-07-30 00:05:05,0.14684594628636052
2024-07-30 00:05:06,0.13073574759045925
2024-07-30 00:05:07,0.12287846043282188
2024-07-30 00:05:08,0.1819886847185881
2024-07-30 00:05:09,0.15015480019691418
2024-07-30 00:05:10,0.1536635719852909
2024-07-30 00:05:11,0.1346676007126088
2024-07-30 00:05:12,0.14955325311828677
2024-07-30 00:05:13,0.1427207109627766
2024-07-30 00:05:14,0.15212725166799834
2024-07-30 00:05:15,0.15451780570862378
2024-07-30 00:05:16,0.15471959728921167
2024-07-30 00:05:17,0.13366980630171063
2024-07-30 00:05:18,0.14460909078685863
2024-07-30 00:05:19,0.179996051915081
2024-07-30 00:05:20,0.15203560009226902
2024-07-30 00:05:21,0.15199938694892776
2024-07-30 00:05:22,0.17639888891755853
2024-07-30 00:05:23,0.13844069765285863
2024-07-30 00:05:24,0.15987164085800631
2024-07-30 00:05:25,0.12381186698143357
2024-07-30 00:05:26,0.17164139772310333
2024-07-30 00:05:27,0.16472373359165002
2024-07-30 00:05:28,0.11142983603652648
2024-07-30 00:05:29,0.10405924975228048
2024-07-30 00:05:30,0.1619196025238483
2024-07-30 00:05:31,0.18016748660326912
2024-07-30 00:05:32,0.13082400240828876
2024-07-30 00:05:33,0.1780290315368218
2024-07-30 00:05:34,0.15870054183077337
2024-07-30 00:05:35,0.1364322696842736
2024-07-30 00:05:36,0.14578564384245132
2024-07-30 00:05:37,0.17112382069532994
2024-07-30 00:05:38,0.17814856450252767
2024-07-30 00:05:39,0.13544308780373726
2024-07-30 00:05:40,0.15386175816401537
2024-07-30 00:05:41,0.116060242786085
2024-07-30 00:05:42,0.1456269320330005
2024-07-30 00:05:43,0.16663506145086743
2024-07-30 00:05:44,0.1403733810315661
2024-07-30 00:05:45,0.15024610079409959
2024-07-30 00:05:46,0.14701428200810812
2024-07-30 00:05:47,0.10844080616030048
2024-07-30 00:05:48,0.15891826327234698
2024-07-30 00:05:49,0.16839182368408523
2024-07-30 00:05:50,0.17940678845102603
2024-07-30 00:05:51,0.15153745678921474
2024-07-30 00:05:52,0.17567245659597228
2024-07-30 00:05:53,0.16882254534235158
2024-07-30 00:05:54,0.16461807217846364
2024-07-30 00:05:55,0.1633325890847775
2024-07-30 00:05:56,0.17250122408553237
2024-07-30 00:05:57,0.14985418614690665
2024-07-30 00:05:58,0.1621348516092566
2024-07-30 00:05:59,0.17093931186152445
2024-07-30 00:06:00,0.15746056139570314
2024-07-30 00:06:01,0.13978980050956344
2024-07-30 00:06:02,0.1803887093458862
2024-07-30 00:06:03,0.151134634983265
2024-07-30 00:06:04,0.11401086294123201
2024-07-30 00:06:05,0.12271188035648468
2024-07-30 00:06:06,0.19176607663655962
2024-07-30 00:06:07,0.119163724058161
2024-07-30 00:06:08,0.17831864354393817
2024-07-30 00:06:09,0.11278430015212401
2024-07-30 00:06:10,0.14119812010046084
2024-07-30 00:06:11,0.15890661423121633
2024-07-30 00:06:12,0.1656503877150873
2024-07-30 00:06:13,0.17916775590546635
2024-07-30 00:06:14,0.13976295754217075
2024-07-30 00:06:15,0.1390458061134263
2024-07-30 00:06:16,0.13623046068658634
2024-07-30 00:06:17,0.15082532100012722
2024-07-30 00:06:18,0.16855993998151886
2024-07-30 00:06:19,0.1732046235158905
2024-07-30 00:06:20,0.15686107681223532
2024-07-30 00:06:21,0.17106564813755304
2024-07-30 00:06:22,0.13367930344864293
2024-07-30 00:06:23,0.14612811037257467
2024-07-30 00:06:24,0.1475161276709032
2024-07-30 00:06:25,0.13799297034977176
2024-07-30 00:06:26,0.13426961372710744
2024-07-30 00:06:27,0.15231793249606906
2024-07-30 00:06:28,0.15643475311271596
2024-07-30 00:06:29,0.11138874909150728
2024-07-30 00:06:30,0.12947429570632635
2024-07-30 00:06:31,0.14183959888192127
2024-07-30 00:06:32,0.15861925352478023
2024-07-30 00:06:33,0.13804786607410666
2024-07-30 00:06:34,0.161634432782255
2024-07-30 00:06:35,0.13114827613934674
2024-07-30 00:06:36,0.13248399712748996
2024-07-30 00:06:37,0.17645964706644024
2024-07-30 00:06:38,0.12289551346095706
2024-07-30 00:06:39,0.1860005699053107
2024-07-30 00:06:40,0.15262412768687628
2024-07-30 00:06:41,0.18909811707042984
2024-07-30 00:06:42,0.14791859632891274
2024-07-30 00:06:43,0.14378576150826622
2024-07-30 00:06:44,0.15792165362341748
2024-07-30 00:06:45,0.14695913768794885
2024-07-30 00:06:46,0.14778743266486605
2024-07-30 00:06:47,0.13625010195222076
2024-07-30 00:06:48,0.15519500946461565
2024-07-30 00:06:49,0.15731549798756073
2024-07-30 00:06:50,0.13711709607238903
2024-07-30 00:06:51,0.1693541055088666
2024-07-30 00:06:52,0.14146383660202913
2024-07-30 00:06:53,0.19664613739433517
2024-07-30 00:06:54,0.14617784187504385
2024-07-30 00:06:55,0.17261891402649812
2024-07-30 00:06:56,0.1933722344550414
2024-07-30 00:06:57,0.14493458967176617
2024-07-30 00:06:58,0.14793188545521202
2024-07-30 00:06:59,0.1412790400148377
2024-07-30 00:07:00,0.13750208824904742
2024-07-30 00:07:01,0.1390715647602631
2024-07-30 00:07:02,0.12666199083530688
2024-07-30 00:07:03,0.1534341457307255
2024-07-30 00:07:04,0.15465709631028504
2024-07-30 00:07:05,0.1263523605052017
2024-07-30 00:07:06,0.14556495089232172
2024-07-30 00:07:07,0.15483852414058197
2024-07-30 00:07:08,0.12090931815697391
2024-07-30 00:07:09,0.14050923757859102
2024-07-30 00:07:10,0.15364636233506593
2024-07-30 00:07:11,0.19838240811239288
2024-07-30 00:07:12,0.1588122708145462
2024-07-30 00:07:13,0.16326146030801675
2024-07-30 00:07:14,0.2021974821159399
2024-07-30 00:07:15,0.14490262384485564
2024-07-30 00:07:16,0.17237096093508636
2024-07-30 00:07:17,0.13177217877710695
2024-07-30 00:07:18,0.1398066270215054
2024-07-30 00:07:19,0.1383685479598844
2024-07-30 00:07:20,0.1707620844922585
2024-07-30 00:07:21,0.17236792957617758
2024-07-30 00:07:22,0.14151053314887663
2024-07-30 00:07:23,0.10729794346188647
2024-07-30 00:07:24,0.1855692120448698
2024-07-30 00:07:25,0.13778290444752062
2024-07-30 00:07:26,0.1434708999937153
2024-07-30 00:07:27,0.16371956099127066
2024-07-30 00:07:28,0.16759121229072477
2024-07-30 00:07:29,0.1265994680644898
2024-07-30 00:07:30,0.18252500514866976
2024-07-30 00:07:31,0.14485088653509137
2024-07-30 00:07:32,0.15632447234371205
2024-07-30 00:07:33,0.16884846004303955
2024-07-30 00:07:34,0.16107420321880983
2024-07-30 00:07:35,0.12611997569014102
2024-07-30 00:07:36,0.16804402379455682
2024-07-30 00:07:37,0.15172234421722677
2024-07-30 00:07:38,0.1454552289079756
2024-07-30 00:07:39,0.14480988978423703
2024-07-30 00:07:40,0.16154525749715715
2024-07-30 00:07:41,0.14979645761730848
2024-07-30 00:07:42,0.14793966318466348
2024-07-30 00:07:43,0.1468909077139945
2024-07-30 00:07:44,0.1570162809438177
2024-07-30 00:07:45,0.1457917449363993
2024-07-30 00:07:46,0.13972148446650606
2024-07-30 00:07:47,0.1265908168558117
2024-07-30 00:07:48,0.14402795663423978
2024-07-30 00:07:49,0.1620494234375689
2024-07-30 00:07:50,0.16061485699348282
2024-07-30 00:07:51,0.14607091398677083
2024-07-30 00:07:52,0.16361528911449788
2024-07-30 00:07:53,0.14464245850414248
2024-07-30 00:07:54,0.17388233823228855
2024-07-30 00:07:55,0.13271540993707326
2024-07-30 00:07:56,0.16129097845622978
2024-07-30 00:07:57,0.1685593665657233
2024-07-30 00:07:58,0.165184128165918
2024-07-30 00:07:59,0.16198714257701782
2024-07-30 00:08:00,0.15369583544073726
2024-07-30 00:08:01,0.14851118759718107
2024-07-30 00:08:02,0.1464258431719539
2024-07-30 00:08:03,0.1391940281756892
2024-07-30 00:08:04,0.11050848955787129
2024-07-30 00:08:05,0.16508994918131845
2024-07-30 00:08:06,0.14019491209101842
2024-07-30 00:08:07,0.17846381086951651
2024-07-30 00:08:08,0.1410232034278498
2024-07-30 00:08:09,0.12849985393497707
2024-07-30 00:08:10,0.14763977071379114
2024-07-30 00:08:11,0.1505977452707391
2024-07-30 00:08:12,0.1296730340121947
2024-07-30 00:08:13,0.1620827775297689
2024-07-30 00:08:14,0.14527913890641647
2024-07-30 00:08:15,0.16232628446081188
2024-07-30 00:08:16,0.15528382656923306
2024-07-30 00:08:17,0.11855891615597772
2024-07-30 00:08:18,0.13774188762083767
2024-07-30 00:08:19,0.11838945696944954
2024-07-30 00:08:20,0.1520011255767452
2024-07-30 00:08:21,0.15610784961138113
2024-07-30 00:08:22,0.12462418950524413
2024-07-30 00:08:23,0.13462874167613492
2024-07-30 00:08:24,0.16831467364321834
2024-07-30 00:08:25,0.16308108172791172
2024-07-30 00:08:26,0.14887451249855715
2024-07-30 00:08:27,0.17657215106940227
2024-07-30 00:08:28,0.14150058238748559
2024-07-30 00:08:29,0.16257226339469558
2024-07-30 00:08:30,0.123801567112514
2024-07-30 00:08:31,0.15166452327065066
2024-07-30 00:08:32,0.13885184351740062
2024-07-30 00:08:33,0.16589407531414546
2024-07-30 00:08:34,0.11700226234784544
2024-07-30 00:08:35,0.14187538253806725
2024-07-30 00:08:36,0.12400915019892954
2024-07-30 00:08:37,0.14641049410713255
2024-07-30 00:08:38,0.161028192267197
2024-07-30 00:08:39,0.10690960323617037
2024-07-30 00:08:40,0.16437883464555278
2024-07-30 00:08:41,0.1509074208959418
2024-07-30 00:08:42,0.14887691535650902
2024-07-30 00:08:43,0.1266775067986734
2024-07-30 00:08:44,0.15660616693354543
2024-07-30 00:08:45,0.16335885746690096
2024-07-30 00:08:46,0.14568267493857043
2024-07-30 00:08:47,0.1608878843513798
2024-07-30 00:08:48,0.17359718661251938
2024-07-30 00:08:49,0.1299400134379814
2024-07-30 00:08:50,0.14233179810498559
2024-07-30 00:08:51,0.12303012656769284
2024-07-30 00:08:52,0.17390517731623933
2024-07-30 00:08:53,0.14762177880028243
2024-07-30 00:08:54,0.16948014326939237
2024-07-30 00:08:55,0.12822901708881926
2024-07-30 00:08:56,0.12147859880798936
2024-07-30 00:08:57,0.13532250026589315
2024-07-30 00:08:58,0.15457892864011585
2024-07-30 00:08:59,0.14205673891123172
2024-07-30 00:09:00,0.16837960985630313
2024-07-30 00:09:01,0.12692481229691832
2024-07-30 00:09:02,0.16226793659377364
2024-07-30 00:09:03,0.14814047580855022
2024-07-30 00:09:04,0.1610151886119258
2024-07-30 00:09:05,0.15315598053194157
2024-07-30 00:09:06,0.13797654206771576
2024-07-30 00:09:07,0.1578582251649501
2024-07-30 00:09:08,0.12978632311425006
2024-07-30 00:09:09,0.15670166697859506
2024-07-30 00:09:10,0.14545310882441354
2024-07-30 00:09:11,0.12828067412740604
2024-07-30 00:09:12,0.14204136370396864
2024-07-30 00:09:13,0.1469774127717346
2024-07-30 00:09:14,0.16902731422662615
2024-07-30 00:09:15,0.15254394999338883
2024-07-30 00:09:16,0.16170940297321834
2024-07-30 00:09:17,0.1550133385766072
2024-07-30 00:09:18,0.11509318680463318
2024-07-30 00:09:19,0.14651465205867414
2024-07-30 00:09:20,0.1604509921778836
2024-07-30 00:09:21,0.11642697192345963
2024-07-30 00:09:22,0.13988477797470109
2024-07-30 00:09:23,0.18373508449866843
2024-07-30 00:09:24,0.14935581833494777
2024-07-30 00:09:25,0.1745407807754517
2024-07-30 00:09:26,0.15617779052089686
2024-07-30 00:09:27,0.1565213576319784
2024-07-30 00:09:28,0.149404503871106
2024-07-30 00:09:29,0.15675876464593347
2024-07-30 00:09:30,0.1592649462919466
2024-07-30 00:09:31,0.13176713943281146
2024-07-30 00:09:32,0.16655139008013356
2024-07-30 00:09:33,0.13308653159888725
2024-07-30 00:09:34,0.16022679310303337
2024-07-30 00:09:35,0.16254542341431288
2024-07-30 00:09:36,0.14384526738840558
2024-07-30 00:09:37,0.1451088232071694
2024-07-30 00:09:38,0.1162269925239324
2024-07-30 00:09:39,0.131110832482079
2024-07-30 00:09:40,0.17411658968812097
2024-07-30 00:09:41,0.13766929642171644
2024-07-30 00:09:42,0.1547470989090133
2024-07-30 00:09:43,0.137424671859106
2024-07-30 00:09:44,0.14712740054641582
2024-07-30 00:09:45,0.14328630135232232
2024-07-30 00:09:46,0.10487848995674218
2024-07-30 00:09:47,0.16141242290485325
2024-07-30 00:09:48,0.17124998112733614
2024-07-30 00:09:49,0.15919043468492344
2024-07-30 00:09:50,0.13575495055202114
2024-07-30 00:09:51,0.14099909965586893
2024-07-30 00:09:52,0.16253651036742744
2024-07-30 00:09:53,0.14603765860923024
2024-07-30 00:09:54,0.14390539834949537
2024-07-30 00:09:55,0.17647033375447335
2024-07-30 00:09:56,0.14068587962379497
2024-07-30 00:09:57,0.15672579316350854
2024-07-30 00:09:58,0.145549645790147
2024-07-30 00:09:59,0.13374980284089966
2024-07-30 00:10:00,0.16235762340658844
2024-07-30 00:10:01,0.20290388988014696
2024-07-30 00:10:02,0.1927221873813489
2024-07-30 00:10:03,0.12527557769445752
2024-07-30 00:10:04,0.15707800452885692
2024-07-30 00:10:05,0.15776774578968072
2024-07-30 00:10:06,0.15162065215396509
2024-07-30 00:10:07,0.14232325279212177
2024-07-30 00:10:08,0.1429833795489499
2024-07-30 00:10:09,0.16468286429963486
2024-07-30 00:10:10,0.13943512299481334
2024-07-30 00:10:11,0.1369431917778514
2024-07-30 00:10:12,0.18342273997005626
2024-07-30 00:10:13,0.165662379995898
2024-07-30 00:10:14,0.2064815604430793
2024-07-30 00:10:15,0.17090341753976998
2024-07-30 00:10:16,0.1111444792150466
2024-07-30 00:10:17,0.15040779481140806
2024-07-30 00:10:18,0.14617529058618728
2024-07-30 00:10:19,0.15886956885314402
2024-07-30 00:10:20,0.15794285258465818
2024-07-30 00:10:21,0.1557532547159634
2024-07-30 00:10:22,0.1539914575107503
2024-07-30 00:10:23,0.17152840848921447
2024-07-30 00:10:24,0.16582913857571532
2024-07-30 00:10:25,0.18256126628645264
2024-07-30 00:10:26,0.1396864374353361
2024-07-30 00:10:27,0.18387571321818608
2024-07-30 00:10:28,0.15130422783516823
2024-07-30 00:10:29,0.14553899829292968
2024-07-30 00:10:30,0.1342242095696774
2024-07-30 00:10:31,0.14321983661824764
2024-07-30 00:10:32,0.19136434818630516
2024-07-30 00:10:33,0.1579533712189623
2024-07-30 00:10:34,0.18006300728536745
